canyon,bout,plot,treatment,transect,cat,occ
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,0
barloy,0,5,browsed,2,ag,1
barloy,0,5,browsed,2,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,1
barloy,0,6,control,1,ag,0
barloy,0,6,control,1,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,1
barloy,0,6,control,2,ag,0
barloy,0,6,control,2,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,0
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,1,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,0
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,1
barloy,0,6,browsed,2,ag,0
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,0
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,0
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,1
barloy,1,1,control,1,ag,0
barloy,1,1,control,1,ag,0
barloy,1,1,control,1,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,1
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,control,2,ag,0
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,0
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,1,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,1
barloy,1,1,browsed,2,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,1
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,1
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,0
barloy,1,2,control,1,ag,1
barloy,1,2,control,1,ag,1
barloy,1,2,control,1,ag,1
barloy,1,2,control,1,ag,1
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,1
barloy,1,2,control,2,ag,0
barloy,1,2,control,2,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,0
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,0
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,0
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,0
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,0
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,1,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,0
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,2,browsed,2,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,0
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,0
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,1,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,0
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,control,2,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,0
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,1,ag,1
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,1
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,0
barloy,1,3,browsed,2,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,1
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,1,ag,0
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,0
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,control,2,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,0
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,0
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,0
barloy,1,4,browsed,1,ag,0
barloy,1,4,browsed,1,ag,0
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
barloy,1,4,browsed,1,ag,1
